user_id,retweet_count,text
54077757,0,Democrats cynically refer to Latino voters as “taco bowls. Hillary CLINTON Debbie Wasserman Schultz #latinosfortrump https://t.co/ECmKENvzvB
705103739225509888,1,RT @blackfishbird: @FoxNews @brianefallon @timkaine  Tim Kaine could become our next president... after Hillary goes to jail.
22309177,3,"RT @HAGOODMANAUTHOR: Nina Turner and Jill Stein are women with courage, powerful women and human beings with a value system. Hillary Clinto…"
14840348,0,"The most thorough, profound and moving defense of Hillary Clinton I have ever seen. https://t.co/qc3EY0wjNA"
15497298,3,RT @YahooNews: WATCH NOW: Senator @clairecmc on Trump’s invite to Russia to conduct espionage on Hillary Clinton: “He’s clueless” https://t…
165857214,16,RT @mikandynothem: BREAKING! Hillary Clinton spotted on the way to #DemsInPhilly #tcot #pjnet #FoxNews https://t.co/A11viDRzsw
1425205518,0,Obama prepares to hand off legacy to Clinton https://t.co/TrBDbDduwe
774938456,415,"RT @PizzaPartyBen: &gt;Trump committed treason for joke about emails
&gt;Hillary set up private email server to send classified info https://t.co…"
65075709,114,"RT @AdamBaldwin: #TrumpPresser

Trump: “How does Hillary get a security clearance after letting her emails get hacked?”"
17202735,105,"RT @tashabmurphy: Trump: Hey Russia, hack Hillary's email! Expose her personal details! 
America: Show us your tax return.
Trump: Now you'r…"
771504468,0,@Conservative_VW Hillary:  The Haunting #dnc #email #Guccifer2 https://t.co/YdgXlK87Xi
21257312,20,RT @activist360: Hilarious! Nina Turner's #ImWithNina is a totally staged coup d'état  on Hillary &amp; the DNC to promote who else? Nina Turne…
3602269879,28,"RT @GeneMcVay: ★★Either Hillary's deleted emails were about yoga &amp; weddings or they involved National Security, WHICH IS IT?

Trump exposed…"
1283720186,0,@greta @MarilynMosbyEsq @FoxNews tomorrow Hillary will probably hire her for her campaign
1041079664,84,RT @NotJoshEarnest: Looks like the media has decided that the only person not allowed to joke about Hillary's emails is Trump.
49842498,0,"Ex-CIA chief: Trump 'beyond the pale,' shows he's not qualified https://t.co/5Aj6XrnioU Via (Harradox)"
49842498,0,"Ex-CIA chief: Trump 'beyond the pale,' shows he's not qualified https://t.co/5Aj6XrnioU Via (Harradox)"
4422984375,2,RT @brenz1: As if #Russia would listen ask / don't ask them to hack DUH THEY'VE BEEN DOING IT THE WHOLE CENTURY! #Hillary BRIBED BLACKMAILE…
2941294806,6,"RT @TroyBlayne: Mark my words people will not serve for Hillary Clinton, rigged elections, failed Democracy and no Justice #DemsInPhilly #M…"
2734747239,33,"RT @gs777gs777: Hillary Clinton money laundering ""foundation"" collected $2 BILLION and gave less than 15% to charity. @FBIComey1
https://t.…"
129350587,0,Obama prepares to hand off legacy to Clinton https://t.co/zLEZ9yVHeu
74999429,0,Hillary&amp;Bubba transferred 20 percent of our uranium capacity to Russia&amp;you now have dullards upset about a tongue in cheek remark by Trump❗️
14770715,0,Obama prepares to hand off legacy to Clinton https://t.co/9D1eJVJSsP
711556496807501825,16,RT @Trump_Supporter: Media says he put National Security at risk. So they are saying Hillary 33k deleted emails were government related! ht…
4340986099,506,"RT @FredZeppelin12: Sheer brilliance

Hillary Just Admitted Her E-mails Are A 'National Security Issue' https://t.co/qhbJ0VjdXJ"
440871119,0,Obama prepares to hand off legacy to Clinton https://t.co/IxovlpZCNB
48988084,3,"RT @_JimAustin: Harvard Study Confirms The Media Tore Down Clinton, Built Up Trump And Sanders https://t.co/5I8HgffHUQ"
29416653,0,Obama: “Nessuno meglio di Hillary per la presidenza”  https://t.co/PO3A7XjEWX
753395835291828224,264,RT @AJDelgado13: Allowing Russians to find Hillary's emails is the ONLY American job Dem elites dont want to outsource to foreigners.
396788747,0,Obama prepares to hand off legacy to Clinton https://t.co/rqVeatnK4S #teamfollowback
3434877514,0,"@ABCPolitics @MartinOMalley You are correct.Put Treasonous Hillary in federal prison,waiting to be Put to death for2counts of treason."
125283348,0,Obama prepares to hand off legacy to Clinton https://t.co/Ti2pPwSYbt
354583267,0,Obama prepares to hand off legacy to Clinton https://t.co/QIX8qPurjP https://t.co/u20y0dewtW
44185824,1,RT @reshleyy: The media is so messed up and biased. Probably cuz Crooked Hillary knows she's hiding something. #MAGA #TrumpPence16 #Russia
331890004,119,RT @Thomas1774Paine: These kids want to know if they can get some HIV meds from the $200M donated to #Hillary to 'fight' AIDS in Africa htt…
1343013026,0,"According to @WhoopiGoldberg, Bernie supporters booed Hillary because she has a vagina.
Hillary supporters NEED to do their damn homework."
477042158,0,Obama prepares to hand off legacy to Clinton https://t.co/mn6sQLCpss
212056045,76,"RT @docrocktex26: Chivalry Isn't Dead: How Bill Clinton Stood Up to the Bully for ""His Girl"" Hillary https://t.co/nwFD1yKTMF via @docrockte…"
552363428,0,Obama prepares to hand off legacy to Clinton https://t.co/YTh54NfCap
67295944,0,They're worried that they might find incriminating evidence on Hillary! https://t.co/OFubsS9PeU
385012842,0,Wall Street On Parade: Sanders’ Delegates Stage Walkout Protest on Hillary Clinton Nomination https://t.co/D9ul26hnbH #DemsInPhilly #Sham
453176496,0,Obama prepares to hand off legacy to Clinton https://t.co/eYmTPGE6o6
2201976366,0,Obama prepares to hand off legacy to Clinton https://t.co/U18XSycPah
710935152445227009,17705,"RT @realDonaldTrump: If Russia or any other country or person has Hillary Clinton's 33,000 illegally deleted emails, perhaps they should sh…"
704212224,0,"https://t.co/CoJH31eOnJ “Humanizar” a Hillary Clinton, un desafío de campaña https://t.co/CoJH31eOnJ Es la tarea de… https://t.co/zmKCs2T3B1"
384448184,0,Obama prepares to hand off legacy to Clinton https://t.co/DZRomHKO7O Whizzy_Walexzy
166979171,0,Obama prepares to hand off legacy to Clinton: President Barack Obama will tell Americans Wednesday that no one has… https://t.co/b5AOvS8aXp
398336111,0,"@laughingcat2016 Nina refused to endorse Hillary so the DNC stripped her Credential's, Nina chose to keep to her morals #ImWithNina"
913212678,35,"RT @PhxKen: HILLARY; IT'S NOT THE EMAILS, IT'S THE CORRUPTION!!!!!!!!!! https://t.co/OpXdUwjbn5"
276030137,0,"Jamie Dorff, wife of pilot killed in Iraq: ""Hillary has always been with me, in bad... https://t.co/nmspN3Bzdq by @CNN via #c0nvey"
130405793,0,Obama prepares to hand off legacy to Clinton: President Barack Obama will tell Americans Wednesday that no on... https://t.co/b1M1botPnK
4105426217,8,"RT @Godndguns: Hillary tweeted ""Islam has nothing to do w terrorism"" yet Quran clearly states ""terror""
@GeorgeGarbow @Zwoodbutcher https://…"
544411686,0,@thehill Hillary's only defense is that she was totally clueless and incompetent therefore not criminally responsible.
2888614175,0,@TrumpNoFilter @darlydar @destiny_113 Actually it was Hillary that made her info vulnerable. Just sayin.
3683971032,4,"RT @allabouttrump: I just seen the movie 'Hillary's America' WOW and all I can say to her supporters is, please educate yourself before vot…"
400632457,0,Obama prepares to hand off legacy to Clinton https://t.co/QGvA1KGpHR
24503642,74,"RT @monicabyrne13: If you still find yourself ""just not liking"" Hillary Clinton, read this thread. https://t.co/Ae63A0hqUJ"
1740060962,0,Obama prepares to hand off legacy to Clinton https://t.co/0iDjXzhZzL
2768014614,93,RT @JonahNRO: It's really quite simple: Trump was wrong to rhetorically invite espionage. Hillary was criminally irresponsible in making es…
1294338276,0,Obama prepares to hand off legacy to Clinton https://t.co/CMqMSSC9gR
2546186313,2,"RT @jlopezandfamily: Hillary Clinton Will Flip On TPP, Says Top Democrat https://t.co/icwBFfTA5j via @YouTube"
1717465081,451,RT @Oathill80: What your children can expect… in Hillary's America. https://t.co/q3NYQHeUbV
228156734,0,follow @zacseth || Obama prepares to hand off legacy to Clinton https://t.co/T2zIDO1cMb
837897769,1611,RT @kileyrides: if you're planning on voting for Hillary...... https://t.co/9LdtS3MiZ2
382669823,0,Obama prepares to hand off legacy to Clinton: President Barack Obama will tell Americans Wednesday that no on... https://t.co/1En6iIiX4S
603440278,0,Obama prepares to hand off legacy to Clinton https://t.co/mfHvEt3uh7
333798583,0,Obama prepares to hand off legacy to Clinton https://t.co/u3PBWaSFC9
200435698,0,#openfollow Obama prepares to hand off legacy to Clinton https://t.co/7vZPzbd6Gl #followback
309405394,0,"#MerlyStreep es fanatica de Hillary . Y me hace acordar a Margarita ... todo dicho 
#Yoyagane 😐"
3193157243,60,"RT @saracohennyc: After Sanders Delegates left, just like a Hillary rally, they have to pay people to fill the seats.

#DemExit https://t.c…"
544768770,0,Obama prepares to hand off legacy to Clinton https://t.co/x4JurUHQxd
211527513,0,Obama prepares to hand off legacy to Clinton https://t.co/kAHkrqbgjk
44805029,0,@BarryNMooch @TeamTrumpAZ Comey denied finding them to keep crooked Hillary out of jail #wethepeoplewantemails
1253082505,0,Obama prepares to hand off legacy to Clinton https://t.co/MGtCdC3EZU
2903998398,182,RT @NoahCRothman: Hillary Clinton restored America's standing in the world? The crowd at a DNC convention doesn't even believe that.
2935403121,17705,"RT @realDonaldTrump: If Russia or any other country or person has Hillary Clinton's 33,000 illegally deleted emails, perhaps they should sh…"
230436962,11,"RT @PastorDScott: tired of hearing ""Hillarys been there 4 us"", ""Hillary helped us"", Hillarys good 2 us"" If that so, why are we bemoaning th…"
3165298629,0,@StephenKing OK! But first get Hillary to release her speeches to Wall St. plus allow an audit of her foundation. I want to see her donors.
2651310065,123,RT @slone: Trump gets Hillary campaign to admit e-mails 'national security issue' https://t.co/cKvyGXca1J
1418680524,0,Obama prepares to hand off legacy to Clinton https://t.co/iLUxA4ntWd
262583870,0,Obama prepares to hand off legacy to Clinton https://t.co/pFyoZPjVqR
1484946193,0,Obama prepares to hand off legacy to Clinton https://t.co/Jzzyu1K5eM
31326531,12988,RT @realDonaldTrump: Crooked Hillary Clinton wants to flood our country with Syrian immigrants that we know little or nothing about. The da…
12006842,0,Hillary Clinton plans to visit Omaha Monday https://t.co/6IJuronGPo
756697181743046656,2,"RT @datnofact: Not about the women. #Ghostbusters now officially endorsing Hillary Clinton.

What is happening any more. https://t.co/LwNSz…"
21120959,0,Why the fuck would the DNC let Nina Turner speak? This is Hillary Clinton's party now. Why would a Bernie campaign surrogate speak?
478197162,566,"RT @unsmokabIe: she's a soccer mom of 2 boys who loves starbucks, drives an SUV, and believes hillary clinton should be president https://t…"
3907653083,0,New story from TIME in Politics : See Rare Photos of a Young Hillary Clinton https://t.co/ikeTy9v37L
370354643,0,Obama prepares to hand off legacy to Clinton https://t.co/iq9xdMoodD
3298096074,0,Sosok Perempuan Indonesia Aktivis Pendukung Hillary Clinton https://t.co/FqcZJ5d67L #LiputanBeritaVOA #Video #Media https://t.co/5WzNMxK0Q0
380125872,0,#YourNewsTweet -  Obama prepares to hand off legacy to Clinton https://t.co/8wzjNLizMQ
702228334655074304,1,RT @cheryll64056: BREAKING: Hillary Clinton Gets Big Bump in the 1 Poll That She HATES https://t.co/EXmuJQLm7f #WakeUpAmerica #VoteTrump 4…
1225899439,0,Obama prepares to hand off legacy to Clinton https://t.co/2q7ouyGytB
228156734,0,Obama prepares to hand off legacy to Clinton https://t.co/Z9j0NhUUrO
3317079480,23,RT @WeNeedTrump: Hillary Rotten Clinton. You. Are. Dead. Wrong. https://t.co/wPLOdWEo1f
739535161289773056,3,RT @WSJvideo: How 1993 Became Hillary Clinton's Defining Year https://t.co/UbvMVHHc5R
1383871064,0,Obama prepares to hand off legacy to Clinton: President Barack Obama will tell Americans Wednesday that no on... https://t.co/bU6B7QTJNO
1580519107,112,"RT @Conservative_VW: ‼️TRUMP GENIUS‼️👍😂😂

Game- Set- Match‼️
Hillary gets played‼️… 
And not by Bill this time…🤔

#DemsInPhilly https://t.c…"
377898604,0,Obama prepares to hand off legacy to Clinton https://t.co/5rYf559d3C
1908619616,451,RT @Oathill80: What your children can expect… in Hillary's America. https://t.co/q3NYQHeUbV
701728068877033472,0,@mayaharris_ why does Hillary and Andrew love fracked gas???? Plz reply https://t.co/uLwOInzkkg
100600527,0,"It’s time for healing, hope and Hillary... @RevJJackson #DNCinPHL"
2201673900,0,Obama prepares to hand off legacy to Clinton https://t.co/4Ifitv6Z3G
746367431388585984,149,"RT @BreitbartNews: Did you hear Trump told Russia to HACK Hillary's deactivated, decommissioned server

He said to hack ALL OF HER WEBS htt…"
1213293126,1,RT @souperfan2012: Russia is with Hillary. Saudi Arabia is with Hillary. ISIS is with Hillary. The Law is NOT with Hillary. Neither is Amer…
587928975,0,Obama prepares to hand off legacy to Clinton https://t.co/6YigT4sc6E
806810437,0,Obama prepares to hand off legacy to Clinton https://t.co/xQ8TKDaf3d
19751038,1458,RT @robbysoave: When you slowly realize the Hillary guy giving interviews at the Bernie rally is actually conservative James O'Keefe https:…
2422306772,34,RT @JayS2629: Watch Clinton VP Tim Kaine Throw Hillary Under The Bus https://t.co/jbfFj4coIb
2301703753,0,Obama prepares to hand off legacy to Clinton https://t.co/Jtl35A6Ohf
3053486490,1,RT @BoringMe2Death: Obama prepares to hand off legacy to Clinton: President Barack Obama will tell Americans Wednesday that no on... https:…
751616945968021504,0,@ChelseaClinton What did Obama did for America?  Now Obama is saying Hillary is ready.  Obama and Hillary have one thing in common (dreamers
218684207,339,"RT @BlogDoPim: Dilma e Hillary: ""primeiras mulheres"" que nunca sabem de nada dos esquemas que as beneficiam https://t.co/tC5DDKAbrG https:/…"
1170612530,1838,"RT @MattBellassai: donald trump could pull off his face &amp; reveal that he's vladimir putin himself &amp; people would still be like ""at least he…"
30803899,1,RT @wordwar7: @BernieOrBustLA @Libertea2012 yep.  But Bernie is man enough to support Hillary    Why don't you man up?
734374944495173633,2457,"RT @mikemchargue: My youngest daughter: ""who's that?"" Me: ""That's Bill Clinton.""
Her: ""Is he related to Hillary Clinton?"""
734374944495173633,2457,"RT @mikemchargue: My youngest daughter: ""who's that?"" Me: ""That's Bill Clinton.""
Her: ""Is he related to Hillary Clinton?"""
1943575352,200,RT @benshapiro: The only candidate more qualified than Hillary historically is all the ones who weren't felons.
4544190492,136,RT @benshapiro: Hillary should become president because her X chromosomes make up for her utter lack of a soul.
244586991,0,Obama prepares to hand off legacy to Clinton https://t.co/U1WITSFoxJ #NDNetwork
225040295,573,RT @cnni: BREAKING NEWS: Donald Trump invites Russia to hack Hillary Clinton https://t.co/fSH7rhXp66 https://t.co/98ekQKqZnl
3676581614,3,"RT @lesliermyers: ""IT'S HEALING TIME, IT'S HOPE TIME, IT'S HILLARY TIME,"" activist (&amp; Am's 1st rapper) @RevJesseJackson. #DemsInPhilly http…"
2597498706,32,"RT @TRUMP_PREZ: 1. #DNCleak PROVES Clinton &amp; #Dems rigged election

2. DWS resigns then hired by Hillary

Nobody charged or arrested?

This…"
2377898010,1521,RT @wikileaks: NYTimes spins out false headline undermining #DNCLeak -- which is unsupported by own article https://t.co/L0N7x0bJmK @FAIRme…
17080167,0,i'm trying to find a specific tumblr post abt hillary vs bernie so i can egg people on facebook into fighting each other
1561071572,0,"When Bill called Hillary a ""Change-maker"" he wasn't referring to making a difference. https://t.co/yJ282P96Ae"
150328265,755,"RT @dmartosko: Maybe I'm a curmudgeon, but none of this ""grit"" talk matters unless Hillary faces reporters in a press conference. It's been…"
16212988,3,"RT @OhMyGOFF: Donald Trump Calls on Russia to Find Hillary Clinton’s Missing Emails, via @nytimes https://t.co/TY6tpKvZnz"
706207022941868033,0,"Hillary's DNC censors @ninaturner because no one was able to bring her to heel like the super-predators from 90s
#ImWithNina"
737065856954445824,17705,"RT @realDonaldTrump: If Russia or any other country or person has Hillary Clinton's 33,000 illegally deleted emails, perhaps they should sh…"
2668286088,136,"RT @TRUMP_PREZ: Russia's Vladimir Putin Tells Hillary Clinton and democrats to take responsibility for there own mess 

I agree"
178474263,0,So I just saw a Hillary Clinton ad on TV......IT WAS ABOUT CLIMATE CHANGE!....with all that is going on in the... https://t.co/3OwPiSiG6p
15576928,376,"RT @OhNoSheTwitnt: [Hillary mishandles server leaving her emails vulnerable to hacking]
BURN HER!

[Trump literally asks Russia to hack her…"
3243528802,6,"RT @Women4Trump: 😂😂😂
DNC Advertises for Actors to Fill Seats at DNC Convention — AND Minorities to Hold Hillary Signs!
https://t.co/wIRHS2p…"
2322368578,318,"RT @KatiePavlich: 2) The reality: Russians have already hacked everything on Hillary's private, unsecure server and they're already using i…"
204785999,1,RT @NBCLA: WATCH LIVE: California Gov. Jerry Brown speaks on climate change at the #DNCinPHL  https://t.co/HZhuhyWyAJ
736526989234823168,0,Obama prepares to hand off legacy to Clinton https://t.co/kq96gLnfQJ https://t.co/3l8tzKSwHK
227991338,0,Obama prepares to hand off legacy to Clinton https://t.co/FPZOuTqyqH https://t.co/Jv4gcHrw0k
4040155154,9,"RT @LeahR77: Apoplectic Media Hasn't Figured Out If #Russia Hacked Hillary's Bathroom Server, It Was Way Before Trumps Challenge🤔 https://t…"
3771001874,43,RT @People4Bernie: NOW: @YoNithaa speaks out against @HFA using her image to declare victory for Hillary #DemsInPhilly https://t.co/edTdOYH…
540455381,308,RT @Lrihendry: ILLEGALS break the law with full support and protection from HILLARY AND #DNC They CELEBRATE criminals! #DNCinPHL https://t.…
1578823446,231,"RT @tylerrwebster: If your man is voting for Hillary Clinton you don't have a boyfriend, you have a girlfriend."
